"","ssn","annual_income"
"6446",867844077,57200
"6447",867912101,72600
"6448",868032380,16400
"6449",868045664,16500
"6450",868075032,55700
"6451",868144916,26700
"6452",868182200,77500
"6453",868361509,35200
"6454",868395194,55900
"6455",868437118,27900
"6456",868500254,45200
"6457",868594306,65300
"6458",868672275,68500
"6459",868797736,36100
"6460",868922032,23400
"6461",869151887,10900
"6462",869275369,73700
"6463",869479827,45500
"6464",869505584,52200
"6465",869604280,60100
"6466",869625873,14500
"6467",870042036,26800
"6468",870694866,56300
"6469",870704665,79300
"6470",870756564,25100
"6471",871273358,34300
"6472",871330959,62000
"6473",871434402,50900
"6474",871469426,11200
"6475",871539279,10500
"6476",871746884,39500
"6477",872085908,30500
"6478",872118457,13400
"6479",872293054,85300
"6480",872549777,18600
"6481",872761362,313700
"6482",873127115,71300
"6483",873150088,85600
"6484",873170610,67700
"6485",873174245,31100
"6486",873340236,38200
"6487",873418924,20100
"6488",873491558,75700
"6489",873656014,48400
"6490",873682107,63600
"6491",873698661,85000
"6492",873809575,73700
"6493",873850613,32900
"6494",874008748,55100
"6495",874210724,37900
"6496",874229889,21700
"6497",874401152,57800
"6498",874554724,11000
"6499",874822672,24700
"6500",874839888,58200
"6501",874918459,46800
"6502",874934178,70500
"6503",875224175,84900
"6504",875561744,38000
"6505",875622881,89500
"6506",875714896,65300
"6507",875803558,33000
"6508",875864275,84400
"6509",875985630,49700
"6510",876046556,77500
"6511",876065191,66700
"6512",876115774,84600
"6513",876354848,70000
"6514",876488243,30200
"6515",876503509,83000
"6516",876588374,34600
"6517",876828981,87400
"6518",877189577,81800
"6519",877338851,85300
"6520",877631217,50000
"6521",877680582,35300
"6522",877711964,33000
"6523",877723489,68600
"6524",877902419,74200
"6525",878086727,42500
"6526",878101123,79500
"6527",878255922,83000
"6528",878274394,46400
"6529",878490275,58900
"6530",878534692,44200
"6531",878644029,66800
"6532",878645960,23400
"6533",878806082,30300
"6534",879258231,16000
"6535",879260329,57100
"6536",879272664,79900
"6537",879438936,307000
"6538",879723297,47000
"6539",880156215,35300
"6540",880320418,61800
"6541",880344626,83000
"6542",880375564,23000
"6543",880491240,87300
"6544",880667458,84300
"6545",880809520,75700
"6546",881000020,13100
"6547",881035200,61700
"6548",881063427,63500
"6549",881064672,22300
"6550",881128611,51400
"6551",881502081,34700
"6552",881681873,86300
"6553",881823931,73200
"6554",881857581,45000
"6555",881879657,70100
"6556",882560836,11100
"6557",882593204,19100
"6558",882644919,20700
"6559",882992881,41600
"6560",883015174,86600
"6561",883202228,18400
"6562",883502067,39800
"6563",883691079,83500
"6564",883695785,46600
"6565",883778599,19600
"6566",883781023,47100
"6567",883844950,74000
"6568",883966350,277100
"6569",883994070,20100
"6570",884085371,35500
"6571",884121767,63200
"6572",884127514,55700
"6573",884168573,77000
"6574",884358035,53100
"6575",884480146,41400
"6576",884504989,83800
"6577",885055571,44000
"6578",885093556,61900
"6579",885194741,27200
"6580",885446301,16600
"6581",885569645,19800
"6582",885954622,61700
"6583",886170470,66100
"6584",886417082,62400
"6585",886442295,34700
"6586",886528692,43700
"6587",886533273,88800
"6588",886616739,87700
"6589",886644595,49200
"6590",886890977,34600
"6591",887105046,73200
"6592",887212708,61600
"6593",887232257,40200
"6594",887350463,33800
"6595",887558596,20500
"6596",887603898,32100
"6597",887669067,53700
"6598",887756839,28800
"6599",887783755,72900
"6600",887887160,70200
"6601",888030775,32500
"6602",888057235,40100
"6603",888207762,81700
"6604",888248602,35400
"6605",888437009,79500
"6606",888590053,58400
"6607",888601888,23700
"6608",888690153,29200
"6609",888709343,61800
"6610",888753740,82000
"6611",888921001,73700
"6612",889053585,41700
"6613",889173099,87800
"6614",889537465,34200
"6615",889571252,20200
"6616",889692872,72200
"6617",889869243,59300
"6618",890314476,362000
"6619",890403758,83200
"6620",890514790,14900
"6621",890574914,79700
"6622",890657069,73200
"6623",890680030,13300
"6624",890698692,60000
"6625",890936949,24000
"6626",890967496,22200
"6627",890994026,15100
"6628",891090250,20200
"6629",891112855,57900
"6630",891156413,60500
"6631",891172389,54600
"6632",891321312,11200
"6633",891517021,38300
"6634",891621757,80700
"6635",891823012,39900
"6636",891889770,86300
"6637",891963680,51000
"6638",891993269,54200
"6639",892075701,56400
"6640",892320406,50600
"6641",892776093,15200
"6642",892860325,44900
"6643",892894084,61500
"6644",892913982,17700
"6645",893013553,82100
"6646",893030934,59500
"6647",893100807,13100
"6648",893160049,36500
"6649",893198927,34600
"6650",893233655,30300
"6651",893252243,66400
"6652",893350471,49300
"6653",893688352,84400
"6654",893782118,18000
"6655",893802962,30500
"6656",893832766,61600
"6657",894442480,53600
"6658",894456967,61100
"6659",894520071,75700
"6660",894959670,53000
"6661",894978496,84300
"6662",894987374,11500
"6663",895118712,12100
"6664",895195495,37100
"6665",895220259,72000
"6666",895355569,78400
"6667",895377214,77000
"6668",895489048,14100
"6669",895756887,48700
"6670",895998888,13200
"6671",896124824,82700
"6672",896243377,71800
"6673",896245623,55900
"6674",896282135,18800
"6675",896352320,67200
"6676",896453396,65400
"6677",896489590,56000
"6678",896677562,11000
"6679",896709139,77500
"6680",896915656,70200
"6681",896967091,64100
"6682",896982552,44900
"6683",897118893,64300
"6684",897125413,59800
"6685",897215126,88900
"6686",897314749,89400
"6687",897546488,53400
"6688",897563250,47900
"6689",897619082,88300
"6690",897624836,39700
"6691",897638008,26200
"6692",897735044,50300
"6693",897805729,65300
"6694",898170931,74600
"6695",898407836,24600
"6696",898553989,41400
"6697",898556612,28100
"6698",898875219,28000
"6699",898899969,20200
"6700",898981140,34200
"6701",899357423,28500
"6702",899533179,82100
"6703",899549970,59000
"6704",899576470,12300
"6705",899620408,15200
"6706",899748817,35100
"6707",899774570,89700
"6708",899900854,62000
"6709",899917867,70500
"6710",899977012,44700
"6711",899995141,46600
"6712",900051620,43100
"6713",900098662,43900
"6714",900316793,19100
"6715",900400961,82900
"6716",900517244,31700
"6717",900641876,23500
"6718",900654439,75400
"6719",900680298,18400
"6720",900940222,168300
"6721",901146254,52700
"6722",901287753,28800
"6723",901584982,63100
"6724",901686805,71900
"6725",901731278,89700
"6726",901964730,86100
"6727",902119651,89600
"6728",902345419,44300
"6729",902535463,69600
"6730",902625757,57400
"6731",902664974,35900
"6732",902753445,55000
"6733",903024833,37400
"6734",903208154,16500
"6735",903217918,34400
"6736",903270751,48500
"6737",903358196,10200
"6738",903364333,42000
"6739",903429239,35200
"6740",903452148,348300
"6741",903495487,26500
"6742",903517959,57500
"6743",903611400,45900
"6744",903627216,78400
"6745",903646082,40100
"6746",904012396,62700
"6747",904096096,32500
"6748",904224373,78100
"6749",904461925,87900
"6750",904475275,78300
"6751",904711090,75600
"6752",904766754,23600
"6753",904819196,77700
"6754",904876794,47300
"6755",904881098,60400
"6756",904934414,65000
"6757",904960805,68100
"6758",904986070,89100
"6759",905189044,36300
"6760",905220838,56300
"6761",905737520,40300
"6762",905940934,55900
"6763",905963960,65400
"6764",906126685,43500
"6765",906343476,66400
"6766",906368551,14500
"6767",906838197,41000
"6768",906858058,78100
"6769",907488604,43200
"6770",907643224,61700
"6771",907688242,88500
"6772",907750296,15900
"6773",907913211,75000
"6774",907947990,70200
"6775",907961848,81700
"6776",908045549,56300
"6777",908429747,84000
"6778",908562335,17900
"6779",908693940,77300
"6780",908783724,83800
"6781",908793517,59500
"6782",908859017,18000
"6783",908872602,32700
"6784",908900630,52700
"6785",908985244,38400
"6786",909005625,45000
"6787",909119884,61000
"6788",909145195,85700
"6789",909303516,70000
"6790",909420391,61000
"6791",909528471,46500
"6792",909837333,32900
"6793",910190803,39400
"6794",910200660,78600
"6795",910280086,22400
"6796",910313871,72900
"6797",910411266,85300
"6798",910535542,62700
"6799",910748841,53000
"6800",910851915,40900
"6801",911122531,63600
"6802",911226892,68300
"6803",911248619,76700
"6804",911463855,24200
"6805",911478691,38500
"6806",911508032,22100
"6807",911625984,20500
"6808",911860616,65900
"6809",911968601,50900
"6810",912093964,23300
"6811",912098354,62800
"6812",912160335,33900
"6813",912237229,86600
"6814",912392423,73100
"6815",912522148,40900
"6816",913172198,35300
"6817",913391576,36000
"6818",913547851,60500
"6819",913625464,40600
"6820",913904428,16500
"6821",914067178,17800
"6822",914180956,40200
"6823",914223551,60700
"6824",914256603,81200
"6825",914415011,49000
"6826",914499251,61100
"6827",914555313,67600
"6828",914651143,61100
"6829",914866798,71500
"6830",915077630,71300
"6831",915118024,59600
"6832",915195067,44300
"6833",915286126,67200
"6834",915304558,40600
"6835",915352287,84400
"6836",915479523,69600
"6837",915496703,31100
"6838",915633848,24500
"6839",915850380,56000
"6840",916070712,10500
"6841",916416705,74900
"6842",916566612,85900
"6843",916691775,89700
"6844",916733961,52000
"6845",916737851,39000
"6846",916756154,86600
"6847",916793889,10500
"6848",916946222,54200
"6849",917488512,62100
"6850",917508554,72100
"6851",917521738,71200
"6852",917614488,78000
"6853",917662955,49800
"6854",917794571,30600
"6855",917817122,22700
"6856",918134299,54800
"6857",918156773,87400
"6858",918784094,40200
"6859",918792830,78700
"6860",918823377,48700
"6861",919017513,86000
"6862",919071600,15100
"6863",919213305,72900
"6864",919213615,43600
"6865",919500393,33500
"6866",919521561,24000
"6867",919551982,84300
"6868",919576241,18300
"6869",919576440,84600
"6870",919655142,81500
"6871",919726052,87200
"6872",919949173,11000
"6873",919952901,70500
"6874",919973283,87100
"6875",919992970,69900
"6876",920374065,12100
"6877",920443176,71600
"6878",920492509,70600
"6879",920661679,60400
"6880",920773911,78400
"6881",921001257,69000
"6882",921108641,68300
"6883",921187819,47800
"6884",921285016,47900
"6885",921393147,67600
"6886",921791516,49300
"6887",921912776,47200
"6888",922037078,57900
"6889",922136930,58200
"6890",922202375,83500
"6891",922233733,81300
"6892",922417839,85400
"6893",922586200,84300
"6894",922618407,12200
"6895",922737356,10100
"6896",922854068,10000
"6897",922924027,42900
"6898",922935833,62600
"6899",923224506,26900
"6900",923325583,75300
"6901",923502747,85700
"6902",923519674,25800
"6903",923523350,75000
"6904",923650811,26000
"6905",923728023,35900
"6906",923910567,39400
"6907",923932127,68300
"6908",923953310,62600
"6909",923966632,53300
"6910",924087863,33800
"6911",924097959,47900
"6912",924459978,58500
"6913",924469356,51600
"6914",924575062,43700
"6915",924606251,29600
"6916",924640912,17300
"6917",924648898,34800
"6918",925046711,12600
"6919",925063950,51800
"6920",925106323,72700
"6921",925167940,16300
"6922",925562208,55800
"6923",925719028,80900
"6924",925800729,28600
"6925",925834493,59800
"6926",925917174,54000
"6927",926128299,37000
"6928",926129188,80600
"6929",926255913,46900
"6930",926331853,25800
"6931",926353092,89000
"6932",926810341,33600
"6933",927019815,45300
"6934",927033148,37600
"6935",927082089,25700
"6936",927215555,41700
"6937",927502114,37000
"6938",927656721,54400
"6939",927823019,81700
"6940",928024293,67200
"6941",928237047,28500
"6942",928396921,41500
"6943",928462639,83900
"6944",928487505,66300
"6945",928881377,69500
"6946",929111031,46300
"6947",929336940,24400
"6948",929402640,48100
"6949",929599722,65600
"6950",929674360,17800
"6951",929680240,83300
"6952",929807054,83100
"6953",930430333,77400
"6954",930529758,38900
"6955",930567658,14200
"6956",930587598,34200
"6957",930597766,81200
"6958",930713213,15300
"6959",930782978,82500
"6960",930965287,65900
"6961",931044546,79200
"6962",931099776,27200
"6963",931189031,12100
"6964",931695498,22000
"6965",931789981,29600
"6966",931793845,89800
"6967",932213015,76900
"6968",932248801,62000
"6969",932418962,80400
"6970",932429694,84400
"6971",932480375,10400
"6972",932537659,31200
"6973",932561717,17000
"6974",932752604,25200
"6975",932890337,47900
"6976",933119642,36800
"6977",933162120,24300
"6978",933319273,28100
"6979",933585198,21600
"6980",933917515,56600
"6981",933918877,63600
"6982",933970013,63100
"6983",934123288,87600
"6984",934170767,85600
"6985",934330548,20800
"6986",934500824,50000
"6987",934506028,49500
"6988",934717679,25800
"6989",934806342,57400
"6990",934927944,65600
"6991",934977185,72800
"6992",934978677,76300
"6993",935063009,68300
"6994",935496609,43600
"6995",935587611,87400
"6996",935605028,53400
"6997",935673213,38100
"6998",936000330,53000
"6999",936104981,16600
"7000",936307220,29500
"7001",936518244,62800
"7002",936876708,83800
"7003",936883483,63200
"7004",936921471,86900
"7005",937170204,39400
"7006",937194976,59100
"7007",937298602,69300
"7008",937340095,42800
"7009",937340559,49300
"7010",937449752,88100
"7011",937486213,50500
"7012",937704750,87000
"7013",937812290,35400
"7014",937847601,74600
"7015",937917655,67300
"7016",938115553,51700
"7017",938192035,87600
"7018",938354786,17900
"7019",938400777,79200
"7020",938468908,20300
"7021",938499990,82400
"7022",938723550,67700
"7023",938731130,38400
"7024",938829864,61500
"7025",938849042,71700
"7026",939023972,86100
"7027",939117236,14400
"7028",939350542,20600
"7029",939434827,77200
"7030",939604724,53000
"7031",939695142,84100
"7032",939758795,20600
"7033",939934683,58500
"7034",940192302,83500
"7035",940263185,48600
"7036",940507827,81500
"7037",940550635,24600
"7038",940855723,23300
"7039",940949738,20600
"7040",940954766,44800
"7041",940957016,55300
"7042",941082466,68900
"7043",941481359,73400
"7044",941521135,68100
"7045",941556081,49300
"7046",941631255,84500
"7047",941632367,43400
"7048",941694735,34700
"7049",941697676,54600
"7050",942141512,37200
"7051",942292611,54900
"7052",942378645,25900
"7053",942403927,49600
"7054",942464354,80900
"7055",942499603,65600
"7056",942601149,17400
"7057",942673388,13900
"7058",942706380,75200
"7059",942837321,362300
"7060",942848391,65300
"7061",942878060,30000
"7062",942949653,57100
"7063",942965587,10500
"7064",943023976,25200
"7065",943119421,87700
"7066",943167331,35300
"7067",943258600,35000
"7068",943328318,19700
"7069",943518139,43500
"7070",943666243,71500
"7071",944057461,26800
"7072",944090450,48200
"7073",944299491,45100
"7074",944560203,60200
"7075",944631244,74300
"7076",944643670,37300
"7077",944742578,76200
"7078",944799691,45100
"7079",944904679,17400
"7080",945093784,36100
"7081",945490217,66000
"7082",945539203,63800
"7083",945539848,45700
"7084",945670003,79500
"7085",945732632,82900
"7086",945773197,64600
"7087",945781049,88400
"7088",945784901,58100
"7089",945853762,38200
"7090",946066302,60400
"7091",946214893,58700
"7092",946388621,76800
"7093",946556283,89000
"7094",946673458,23400
"7095",946930402,57500
"7096",946937264,36100
"7097",946983189,36200
"7098",947082883,21700
"7099",947110049,11700
"7100",947234342,63500
"7101",947423339,87500
"7102",947599381,10200
"7103",947641060,21200
"7104",947744859,71000
"7105",948084293,63900
"7106",948376841,64700
"7107",948738216,18900
"7108",948805068,24900
"7109",948963821,28500
"7110",949048670,22500
"7111",949230409,84000
"7112",949378138,34200
"7113",949551011,12100
"7114",949612026,28200
"7115",949694414,89600
"7116",949708838,29000
"7117",949864476,38100
"7118",949889920,36800
"7119",949914446,59300
"7120",950028384,12000
"7121",950129818,42900
"7122",950146776,77100
"7123",950184446,79200
"7124",950297985,23900
"7125",950319788,68700
"7126",950496094,53800
"7127",950638482,49200
"7128",950730957,66000
"7129",950808632,11900
"7130",950820726,42200
"7131",951065874,34900
"7132",951082957,59200
"7133",951113896,50000
"7134",951238487,74400
"7135",951280559,28600
"7136",951318828,49900
"7137",951432832,67800
"7138",951509365,72400
"7139",951535014,17400
"7140",952237481,22100
"7141",952496048,89300
"7142",952605098,80000
"7143",952692618,29400
"7144",953005028,67300
"7145",953036934,33200
"7146",953120545,86200
"7147",953244879,87300
"7148",953261793,26000
"7149",953298942,31400
"7150",953305624,68300
"7151",953577080,46100
"7152",953698726,50000
"7153",953703025,45300
"7154",953802292,82800
"7155",953883585,62000
"7156",953889201,81700
"7157",953979468,12600
"7158",954162337,18400
"7159",954250300,36900
"7160",954257439,43000
"7161",954342283,48100
"7162",954450144,45700
"7163",954459211,78700
"7164",954594798,53700
"7165",954624789,84200
"7166",954773778,64100
"7167",955028127,37400
"7168",955053377,79800
"7169",955530810,46500
"7170",956046563,59700
"7171",956358706,33700
"7172",956428647,56300
"7173",956435670,53100
"7174",956453999,29600
"7175",956669914,46000
"7176",956692254,82300
"7177",956838915,33800
"7178",957131634,49600
"7179",957448119,20700
"7180",957478336,76900
"7181",957638257,32100
"7182",957672601,29300
"7183",957767916,55600
"7184",957914871,18900
"7185",958170322,35200
"7186",958215353,50500
"7187",958484226,89000
"7188",958595014,52600
"7189",958663269,10300
"7190",958730445,26400
"7191",959026809,77700
"7192",959094492,25700
"7193",959237828,59700
"7194",959478423,54800
"7195",959588480,49200
"7196",959988018,43300
"7197",960051553,69300
"7198",960192757,18100
"7199",960321092,27100
"7200",960531530,46000
"7201",960712841,46300
"7202",960883509,52100
"7203",960981476,43000
"7204",961081646,15800
"7205",961272528,58200
"7206",961319436,72400
"7207",961376550,39900
"7208",961388910,278000
"7209",961657287,87900
"7210",961867932,65500
"7211",961875215,16900
"7212",962074931,60800
"7213",962094957,44100
"7214",962204262,42600
"7215",962241464,49600
"7216",962251034,59200
"7217",962270533,28900
"7218",962517278,71500
"7219",962553655,62600
"7220",962695900,19500
"7221",962775452,36400
"7222",962819302,25500
"7223",962834517,28100
"7224",962903313,35400
"7225",963056736,71900
"7226",963174135,89800
"7227",963175578,50700
"7228",963635036,20900
"7229",963766527,35400
"7230",963799036,66500
"7231",963841901,19600
"7232",963983497,43700
"7233",964107207,24800
"7234",964129479,48900
"7235",964595159,48600
"7236",964658471,39900
"7237",964670143,30600
"7238",964784580,64300
"7239",964824812,61100
"7240",964960184,52900
"7241",964983463,47400
"7242",965218751,26900
"7243",965353577,38000
"7244",965474003,72300
"7245",965645165,82000
"7246",965672252,34000
"7247",965718100,73800
"7248",965729378,10800
"7249",965906262,54600
"7250",965949567,61000
"7251",966113491,73400
"7252",966145987,62100
"7253",966175821,34700
"7254",966204256,74100
"7255",966210741,62300
"7256",966222008,17300
"7257",966337809,48500
"7258",966601658,79400
"7259",966797817,36500
"7260",966877889,47900
"7261",966953165,31100
"7262",966963212,59200
"7263",967178889,36700
"7264",967602103,79900
"7265",967942184,54300
"7266",968114090,55400
"7267",968264102,37900
"7268",968701034,74800
"7269",969004079,18400
"7270",969012860,79800
"7271",969073331,402400
"7272",969102888,55700
"7273",969129784,49500
"7274",969186498,66100
"7275",969196934,13000
"7276",969340302,80100
"7277",969490532,16100
"7278",969503092,59700
"7279",969971931,28900
"7280",970051085,47300
"7281",970073425,83300
"7282",970092883,48800
"7283",970497853,18400
"7284",970533006,54400
"7285",970594177,18000
"7286",970682660,27800
"7287",970947806,66200
"7288",971049640,58000
"7289",971123824,68100
"7290",971335184,68400
"7291",971375643,69900
"7292",971527748,77500
"7293",971589097,23800
"7294",971726023,24200
"7295",971848627,54700
"7296",971884969,43600
"7297",972050245,24600
"7298",972080767,59000
"7299",972163727,40800
"7300",972294381,76100
"7301",972506429,72100
"7302",972694412,76800
"7303",972699326,47700
"7304",972967964,16500
"7305",973078022,52100
"7306",973228184,49000
"7307",973393961,23300
"7308",973413187,66200
"7309",973457772,51500
"7310",973552664,67300
"7311",973600102,43500
"7312",973632618,59200
"7313",973878991,79800
"7314",973890892,52700
"7315",973983222,74700
"7316",973997962,46100
"7317",974081440,73400
"7318",974081996,36700
"7319",974088055,30000
"7320",974150666,72800
"7321",974240565,51500
"7322",974285786,77700
"7323",974321090,46600
"7324",974481412,15800
"7325",974580194,60400
"7326",974776930,12500
"7327",974881749,66700
"7328",975071593,21200
"7329",975282418,87700
"7330",975431209,25300
"7331",975469348,83600
"7332",975482581,47000
"7333",975489530,43200
"7334",975536344,54800
"7335",975569044,21900
"7336",975872050,181800
"7337",975916382,64500
"7338",976249180,44500
"7339",976622825,45600
"7340",976710685,38800
"7341",976725524,17800
"7342",976939445,51600
"7343",976953111,34600
"7344",976956723,46700
"7345",977194468,73600
"7346",978061260,24600
"7347",978240611,69800
"7348",978465416,15200
"7349",978507154,18000
"7350",978709170,87300
"7351",978853755,44000
"7352",978874946,38700
"7353",978876338,17600
"7354",978961370,29300
"7355",979011006,49800
"7356",979073160,46300
"7357",979218213,59400
"7358",979615307,67900
"7359",979713903,57300
"7360",979733524,50100
"7361",979793694,65000
"7362",979815087,14300
"7363",980169256,85300
"7364",980364696,60000
"7365",980432639,48800
"7366",980695762,78900
"7367",980831540,52800
"7368",980953822,62800
"7369",981008431,39800
"7370",981070439,10800
"7371",981087785,57800
"7372",981643478,79900
"7373",981673984,45900
"7374",981963578,31100
"7375",982110755,84300
"7376",982117042,18800
"7377",982445191,54800
"7378",982467150,88800
"7379",982496865,60500
"7380",982576129,82800
"7381",983040605,285600
"7382",983070430,20000
"7383",983098186,82200
"7384",983180058,49600
"7385",983196662,66300
"7386",983238264,74300
"7387",983327870,61000
"7388",983358230,16800
"7389",983652527,43700
"7390",983678956,45200
"7391",983685047,46200
"7392",983879489,87100
"7393",984166659,74700
"7394",984316192,33300
"7395",984331486,72700
"7396",984553221,57900
"7397",984781723,42900
"7398",984833986,43400
"7399",985116793,43200
"7400",985164336,31400
"7401",985182751,38800
"7402",985203751,12900
"7403",985308918,55200
"7404",985410249,78000
"7405",985767206,83600
"7406",985874410,66700
"7407",985903269,14600
"7408",986225047,73400
"7409",986242458,40200
"7410",986438468,48700
"7411",986651087,10600
"7412",986811189,33500
"7413",986817824,89100
"7414",986845627,69200
"7415",987344451,69900
"7416",987348920,78200
"7417",987444837,82400
"7418",987468147,61600
"7419",987646018,50400
"7420",987661684,20200
"7421",987670147,50900
"7422",987700864,10000
"7423",987756388,310000
"7424",988317728,11900
"7425",988702204,12300
"7426",988887839,28000
"7427",989054219,67900
"7428",989203986,87800
"7429",989483871,64900
"7430",989518725,57400
"7431",989621779,87600
"7432",989686076,70900
"7433",990022949,40800
"7434",990175660,68100
"7435",990248731,77000
"7436",990250718,448000
"7437",990338359,56800
"7438",990577931,15400
"7439",990745937,75000
"7440",991143065,25900
"7441",991143106,44300
"7442",991150469,20000
"7443",991248906,79800
"7444",991280395,54500
"7445",991354520,60100
"7446",991369967,33300
"7447",991411015,71300
"7448",991587076,21800
"7449",991644592,23900
"7450",991717655,76300
"7451",991832284,39200
"7452",991833651,30000
"7453",991853245,35200
"7454",992218480,15000
"7455",992436480,36500
"7456",992622558,12700
"7457",992629766,19600
"7458",993011081,34100
"7459",993035436,32600
"7460",993231114,74400
"7461",993520988,88800
"7462",993537213,10000
"7463",993608488,40800
"7464",993687305,63000
"7465",993718934,80200
"7466",993839049,56600
"7467",993927677,80000
"7468",994162819,63200
"7469",994223858,86800
"7470",994234141,62000
"7471",994681827,18200
"7472",994682480,45000
"7473",994747450,81300
"7474",994770047,48100
"7475",994826376,67800
"7476",995098859,47900
"7477",995591619,11000
"7478",995627395,14900
"7479",995973697,400500
"7480",996052700,25900
"7481",996140163,79500
"7482",996376064,79500
"7483",996656422,55900
"7484",996666243,24200
"7485",996669752,34700
"7486",996696612,72700
"7487",996897275,13200
"7488",997091260,85400
"7489",997320380,18100
"7490",997329049,82200
"7491",997458321,51200
"7492",997633324,28000
"7493",997909440,12400
"7494",997930032,11500
"7495",998058802,89800
"7496",998071341,27300
"7497",998231561,40200
"7498",998252462,48700
"7499",998323983,40800
"7500",998429601,82700
"7501",998724874,32000
"7502",998755265,80900
"7503",998774886,31000
"7504",998954933,28400
"7505",998970616,71200
"7506",999045282,33700
"7507",999315977,38400
"7508",999448730,69800
"7509",999610697,51400
"7510",999679296,54400
"7511",999762859,77000
"7512",999824984,82000
"7513",999910617,82600
"7514",999942603,11500
